,OTU_name,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_10668,OTU_10668,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,NA
OTU_10671,OTU_10671,Bacteria,Myxococcota,Polyangiia,Blfdi19,NA,NA,NA
OTU_10700,OTU_10700,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
OTU_10726,OTU_10726,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,NA
OTU_10748,OTU_10748,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,NA
OTU_10750,OTU_10750,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
OTU_10772,OTU_10772,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
OTU_10785,OTU_10785,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
OTU_10790,OTU_10790,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
OTU_10792,OTU_10792,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
OTU_10794,OTU_10794,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_10802,OTU_10802,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,NA
OTU_10806,OTU_10806,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA
OTU_10848,OTU_10848,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
OTU_10863,OTU_10863,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
OTU_10883,OTU_10883,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,NA,NA
OTU_10886,OTU_10886,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
OTU_10889,OTU_10889,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
OTU_10894,OTU_10894,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,NA,NA
OTU_10898,OTU_10898,Bacteria,Acidobacteriota,Subgroup 5,NA,NA,NA,NA
OTU_10918,OTU_10918,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_10933,OTU_10933,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
OTU_10934,OTU_10934,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_10939,OTU_10939,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
OTU_10950,OTU_10950,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
OTU_10968,OTU_10968,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
OTU_10971,OTU_10971,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
OTU_10972,OTU_10972,Bacteria,Actinomycetota,Actinobacteria,Kitasatosporales,Streptomycetaceae,Streptomyces,NA
OTU_11041,OTU_11041,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,NA
OTU_11048,OTU_11048,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_11073,OTU_11073,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,NA,NA
OTU_11074,OTU_11074,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
OTU_11078,OTU_11078,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
OTU_11079,OTU_11079,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
OTU_11095,OTU_11095,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
OTU_11119,OTU_11119,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Nakamurellaceae,Vallicoccus,NA
OTU_11159,OTU_11159,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
OTU_11160,OTU_11160,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales Incertae Sedis,Phreatobacter,NA
OTU_11180,OTU_11180,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_11185,OTU_11185,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA
OTU_11212,OTU_11212,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_11215,OTU_11215,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
OTU_11240,OTU_11240,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,NA
OTU_11251,OTU_11251,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
OTU_11276,OTU_11276,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA
OTU_11277,OTU_11277,Bacteria,Chloroflexota,JG30-KF-CM66,NA,NA,NA,NA
OTU_11303,OTU_11303,Bacteria,Cyanobacteriota,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus Obscuribacter,NA
OTU_11326,OTU_11326,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
OTU_11339,OTU_11339,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,UTCFX1,NA
OTU_11347,OTU_11347,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA
OTU_11348,OTU_11348,Bacteria,Planctomycetota,Planctomycetes,NA,NA,NA,NA
OTU_11352,OTU_11352,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
OTU_11359,OTU_11359,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
OTU_11360,OTU_11360,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_11368,OTU_11368,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,FFCH9454,NA,NA
OTU_11372,OTU_11372,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
OTU_11380,OTU_11380,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
OTU_11397,OTU_11397,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_11410,OTU_11410,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Thomasclavelia,NA
OTU_11425,OTU_11425,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
OTU_11431,OTU_11431,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,populi
OTU_11435,OTU_11435,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_11441,OTU_11441,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,NA,NA
OTU_11450,OTU_11450,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
OTU_11472,OTU_11472,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
OTU_11474,OTU_11474,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,AKYG1722,NA,NA
OTU_11501,OTU_11501,Bacteria,NA,NA,NA,NA,NA,NA
OTU_11502,OTU_11502,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
OTU_11535,OTU_11535,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
OTU_11575,OTU_11575,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,NA
OTU_11596,OTU_11596,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
OTU_11599,OTU_11599,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Paraconexibacter,NA
OTU_11606,OTU_11606,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,NA
OTU_11607,OTU_11607,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,NA
OTU_11621,OTU_11621,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,NA
OTU_11657,OTU_11657,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,NA,NA
OTU_11662,OTU_11662,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
OTU_11673,OTU_11673,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
OTU_11678,OTU_11678,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA,NA
OTU_11689,OTU_11689,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_11714,OTU_11714,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
OTU_11735,OTU_11735,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_11746,OTU_11746,Bacteria,Gemmatimonadota,BD2-11 terrestrial group,NA,NA,NA,NA
OTU_11806,OTU_11806,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
OTU_11837,OTU_11837,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,NA
OTU_11840,OTU_11840,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,NA,NA
OTU_11864,OTU_11864,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_11870,OTU_11870,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,NA
OTU_11871,OTU_11871,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Panacibacter,NA
OTU_11888,OTU_11888,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,NA,NA,NA
OTU_11889,OTU_11889,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_11903,OTU_11903,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
OTU_11907,OTU_11907,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
OTU_11913,OTU_11913,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
OTU_11920,OTU_11920,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
OTU_11931,OTU_11931,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,NA,NA
OTU_11946,OTU_11946,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA,NA
OTU_11963,OTU_11963,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
OTU_11973,OTU_11973,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Pleomorphomonadaceae,NA,NA
OTU_11990,OTU_11990,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_12005,OTU_12005,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
OTU_12035,OTU_12035,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,NA,NA
OTU_12063,OTU_12063,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,I-8,NA
OTU_12111,OTU_12111,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Phyllobacterium,NA
OTU_12121,OTU_12121,NA,NA,NA,NA,NA,NA,NA
OTU_12145,OTU_12145,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
OTU_12174,OTU_12174,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_12190,OTU_12190,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,NA
OTU_12191,OTU_12191,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
OTU_12195,OTU_12195,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
OTU_12202,OTU_12202,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,NA
OTU_12209,OTU_12209,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
OTU_12223,OTU_12223,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylocapsa,NA
OTU_12226,OTU_12226,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
OTU_12231,OTU_12231,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
OTU_12274,OTU_12274,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus,NA
OTU_12294,OTU_12294,Bacteria,Planctomycetota,BD7-11,NA,NA,NA,NA
OTU_12313,OTU_12313,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylobacterium,NA
OTU_12321,OTU_12321,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
OTU_12338,OTU_12338,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,NA,NA
OTU_12386,OTU_12386,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
OTU_12392,OTU_12392,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,NA
OTU_12398,OTU_12398,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
OTU_12410,OTU_12410,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA
OTU_12434,OTU_12434,Bacteria,Actinomycetota,Actinobacteria,Kitasatosporales,Streptomycetaceae,Streptomyces,NA
OTU_12465,OTU_12465,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
OTU_12576,OTU_12576,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
OTU_12599,OTU_12599,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_12607,OTU_12607,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
OTU_12612,OTU_12612,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_12638,OTU_12638,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,NA,NA
OTU_12644,OTU_12644,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_12694,OTU_12694,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,NA,NA
OTU_12698,OTU_12698,Bacteria,Planctomycetota,Phycisphaerae,Pla1 lineage,NA,NA,NA
OTU_12724,OTU_12724,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_12755,OTU_12755,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylobacterium,NA
OTU_12765,OTU_12765,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
OTU_12806,OTU_12806,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
OTU_12812,OTU_12812,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
OTU_12814,OTU_12814,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
OTU_12817,OTU_12817,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,NA
OTU_12882,OTU_12882,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,OM27 clade,NA
OTU_12910,OTU_12910,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_12959,OTU_12959,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA
OTU_13015,OTU_13015,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_13063,OTU_13063,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_13104,OTU_13104,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_13111,OTU_13111,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
OTU_13130,OTU_13130,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA
OTU_13132,OTU_13132,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_13139,OTU_13139,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Baekduia,NA
OTU_13140,OTU_13140,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
OTU_13158,OTU_13158,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,NA,NA
OTU_13188,OTU_13188,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Mesorhizobium,NA
OTU_13195,OTU_13195,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_13226,OTU_13226,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
OTU_13228,OTU_13228,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
OTU_13243,OTU_13243,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
OTU_13246,OTU_13246,Bacteria,NA,NA,NA,NA,NA,NA
OTU_13340,OTU_13340,Bacteria,Armatimonadota,NA,NA,NA,NA,NA
OTU_13380,OTU_13380,Bacteria,Pseudomonadota,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,NA
OTU_13387,OTU_13387,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_13412,OTU_13412,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_13420,OTU_13420,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_13421,OTU_13421,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
OTU_13426,OTU_13426,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,NA,NA
OTU_13427,OTU_13427,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
OTU_13456,OTU_13456,Bacteria,Pseudomonadota,Gammaproteobacteria,Salinisphaerales,Nevskiaceae,Stenotrophobium,NA
OTU_13472,OTU_13472,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA
OTU_13475,OTU_13475,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
OTU_13477,OTU_13477,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
OTU_13490,OTU_13490,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
OTU_13493,OTU_13493,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
OTU_13521,OTU_13521,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,Aggregatilineaceae,NA,NA
OTU_13567,OTU_13567,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,NA,NA
OTU_13589,OTU_13589,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
OTU_13631,OTU_13631,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Arenimicrobium,NA
OTU_13663,OTU_13663,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
OTU_13686,OTU_13686,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Arenimicrobium,NA
OTU_13714,OTU_13714,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
OTU_13750,OTU_13750,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
OTU_13781,OTU_13781,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Phyllobacterium,NA
OTU_13785,OTU_13785,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,NA
OTU_13792,OTU_13792,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_13831,OTU_13831,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,NA,NA
OTU_13840,OTU_13840,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
OTU_13870,OTU_13870,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
OTU_13888,OTU_13888,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,NA
OTU_13893,OTU_13893,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
OTU_13895,OTU_13895,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA
OTU_13924,OTU_13924,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
OTU_13953,OTU_13953,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
OTU_13970,OTU_13970,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_13985,OTU_13985,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
OTU_13986,OTU_13986,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
OTU_14040,OTU_14040,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA
OTU_14056,OTU_14056,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Bradyrhizobium,NA
OTU_14081,OTU_14081,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
OTU_14120,OTU_14120,Bacteria,Armatimonadota,NA,NA,NA,NA,NA
OTU_14151,OTU_14151,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
OTU_14153,OTU_14153,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
OTU_14167,OTU_14167,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Microvirga,NA
OTU_14177,OTU_14177,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Phyllobacterium,NA
OTU_14320,OTU_14320,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
OTU_14342,OTU_14342,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinocorallia,NA
OTU_14394,OTU_14394,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_14535,OTU_14535,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
OTU_14536,OTU_14536,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,Aggregatilineaceae,NA,NA
OTU_14610,OTU_14610,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_14618,OTU_14618,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
OTU_14639,OTU_14639,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,NA
OTU_14653,OTU_14653,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
OTU_14665,OTU_14665,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
OTU_14711,OTU_14711,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_14714,OTU_14714,Bacteria,Pseudomonadota,Gammaproteobacteria,R7C24,NA,NA,NA
OTU_14753,OTU_14753,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
OTU_14756,OTU_14756,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Baekduia,NA
OTU_14809,OTU_14809,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
OTU_14814,OTU_14814,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
OTU_14832,OTU_14832,Bacteria,Pseudomonadota,Alphaproteobacteria,Defluviicoccales,NA,NA,NA
OTU_14839,OTU_14839,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,NA,NA
OTU_14864,OTU_14864,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
OTU_14873,OTU_14873,Bacteria,Chloroflexota,JG30-KF-CM66,NA,NA,NA,NA
OTU_14887,OTU_14887,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
OTU_14892,OTU_14892,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Zavarzinella,NA
OTU_15114,OTU_15114,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
